sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:measurementUnit,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:Valuepercentiles,ADD_INFO:omopQuantity,ADD_INFO:testNameAbbreviation,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
cb-hba1c[mmol/mol],cb-hba1c[mmol/mol],190,,mmol/mol,2002401753,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 40, 55, 60, 63, 66, 70, 73.4, 77.3, 85.2, 93.2,_ ]",Mass fraction,cb-hba1c,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3004410,Hemoglobin A1c/Hemoglobin.total in Blood,Measurement,MAPS_TO,,Javier,1717545600000,
"leukosyytit,virtsa[e6/l]","leukosyytit,virtsa[e6/l]",189,,e6/l,2002403448,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 0.2, 0.5, 0.8, 1.1, 1.6, 2.3, 3.26, 5.04, 9.16,_ ]",Number Concentration,"leukosyytit,virtsa",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3018095,Leukocytes [#/volume] in Urine,Measurement,MAPS_TO,,Javier,1717545600000,
igehevonen[u/ml],igehevonen[u/ml],188,,u/ml,2002402930,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.1, 0.12, 0.15, 0.22, 0.28, 0.38, 0.48, 0.59, 0.99, 2.33,_ ]",,igehevonen,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-glukpoc[mmol/l],p-glukpoc[mmol/l],188,,mmol/l,2002404353,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 4.6, 5.6, 6.1, 6.51, 6.9, 7.4, 8.2, 8.89, 9.8, 10.7,_ ]",Substance Concentration,p-glukpoc,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3013826,Glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
glukras120[mmol/l],glukras120[mmol/l],188,,mmol/l,2002402788,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 3.4, 5, 5.5, 5.9, 6.2, 6.6, 7, 7.4, 7.9, 8.8,_ ]",,glukras120,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
b-tni-vt[ng/l],b-tni-vt[ng/l],188,,ng/l,2002401508,"B -Troponiini I, vieritutkimus",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 10, 10, 10, 10, 10, 20, 20, 30, 40, 83,_ ]",Mass Concentration,b-tni-vt,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3021337,Troponin I.cardiac [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
s-hsv1abg[eiu],s-hsv1abg[eiu],187,,eiu,2002406649,"S -Herpes simplex -virus tyyppi 1, IgG-vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 21, 44, 65, 93.8, 110, 121, 127, 136, 142, 150,_ ]",,s-hsv1abg,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
fs-insu[mu/l],fs-insu[mu/l],187,,mu/l,2002402582,fS-Insuliini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 1.1, 3.56, 4.8, 5.58, 7.14, 8.2, 10, 11.7, 14.3, 17.92,_ ]",,fs-insu,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
pd-leuk[e6/l],pd-leuk[e6/l],186,,e6/l,2002404937,Pd-Leukosyytit,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 5, 9, 11, 17, 24, 30, 38.5, 50, 70,_ ]",Number Concentration,pd-leuk,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3029856,Leukocytes [#/volume] in Peritoneal dialysis fluid,Measurement,MAPS_TO,,Javier,1717545600000,
s-cic[ugeq/ml],s-cic[ugeq/ml],186,,ugeq/ml,2002406071,"S -Immunokompleksit, kiertävät",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 2, 3, 3.05, 4, 5, 7, 9, 11, 17,_ ]",,s-cic,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
b–eos[e9/l],b–eos[e9/l],186,,e9/l,2002401667,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 0.06, 0.09, 0.11, 0.13, 0.16, 0.18, 0.2, 0.24, 0.28,_ ]",Number Concentration,b–eos,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3013115,Eosinophils [#/volume] in Blood,Measurement,MAPS_TO,,Javier,1717545600000,
b-trom[g/l],b-trom[g/l],186,,g/l,2002401527,B -Trombosyytit,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 90, 98.5, 115, 133, 141, 320, 320, 326, 334, 335,_ ]",Number Concentration,b-trom,0,FLAGGED,UNREVIEWED,Tarja,1717545600000,3007461,Platelets [#/volume] in Blood,Measurement,MAPS_TO,ERROR; Units: Units dont match quantity,Javier,1717545600000,
"b-hemoglobiini-a1c,glykoitunut[mmol/mol]","b-hemoglobiini-a1c,glykoitunut[mmol/mol]",185,,mmol/mol,2002401152,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 28, 32, 33.8, 34.2, 36, 37, 38, 39, 40.2, 42,_ ]",,"b-hemoglobiini-a1c,glykoitunut",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
fp-glukr0[mmol/l],fp-glukr0[mmol/l],185,,mmol/l,2002402428,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 4.3, 4.7, 5.1, 5.4, 5.7, 6, 6.2, 6.5, 6.8, 7.1,_ ]",Substance Concentration,fp-glukr0,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3018251,Fasting glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
albumiini[mg/l],albumiini[mg/l],184,,mg/l,2002400622,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 3.37, 6, 7.9, 11, 15, 19, 24.1, 31, 50,_ ]",Mass Concentration,albumiini,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3012516,Albumin [Mass/volume] in Urine,Measurement,MAPS_TO,,Javier,1717545600000,
b-d-dimer[mg/l],b-d-dimer[mg/l],184,,mg/l,2002400925,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.1, 0.14, 0.2, 0.23, 0.27, 0.3, 0.37, 0.42, 0.52, 0.87,_ ]",,b-d-dimer,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
seleenikokoveren[umol/l],seleenikokoveren[umol/l],184,,umol/l,2002408418,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 1.2, 1.6, 1.76, 1.9, 2, 2.1, 2.2, 2.31, 2.6, 2.9,_ ]",,seleenikokoveren,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"lymfosyytit,absol.arvot[e9/l]","lymfosyytit,absol.arvot[e9/l]",183,,e9/l,2002403650,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.81, 1.27, 1.49, 1.63, 1.79, 1.97, 2.14, 2.31, 2.55, 2.7,_ ]",Number Concentration,"lymfosyytit,absol.arvot",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3019198,Lymphocytes [#/volume] in Blood,Measurement,MAPS_TO,,Javier,1717545600000,
s-hepsid[nmol/l],s-hepsid[nmol/l],183,,nmol/l,2002406584,S -Hepsidiini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.3, 1.3, 2.1, 3, 3.68, 4.7, 5.54, 6.98, 9.16, 11.4,_ ]",Substance Concentration,s-hepsid,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,42870325,Hepcidin 25 amino acid peptide [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
"pt-glomerulussuodatusnopeus,estimoitu,ckd-epi-kaava[ml/min/173m2]","pt-glomerulussuodatusnopeus,estimoitu,ckd-epi-kaava[ml/min/173m2]",183,,ml/min/173m2,2002405207,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 60, 69.2, 76, 81, 85, 89, 92.2, 96, 101, 105,_ ]",Volume Rate/Area,"pt-glomerulussuodatusnopeus,estimoitu,ckd-epi-kaava",0,APPROVED,UNREVIEWED,Tarja,1717545600000,40764999,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",Measurement,MAPS_TO,,Javier,1717545600000,
u-epiteelit[e6/l],u-epiteelit[e6/l],182,,e6/l,2002408877,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 0, 0.4, 0.7, 1, 1.05, 1.7, 2.4, 3, 4,_ ]",Number Concentration,u-epiteelit,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3000850,Epithelial cells [#/volume] in Urine,Measurement,MAPS_TO,,Javier,1717545600000,
b-ghb-a1cv[mmol/mol],b-ghb-a1cv[mmol/mol],182,,mmol/mol,2002401047,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 34, 42, 44, 46, 51, 55, 58, 61.7, 69, 75.9,_ ]",Mass fraction,b-ghb-a1cv,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3004410,Hemoglobin A1c/Hemoglobin.total in Blood,Measurement,MAPS_TO,,Javier,1717545600000,
"kalsium,ionisoitunut(7.4),plasma[mmol/l]","kalsium,ionisoitunut(7.4),plasma[mmol/l]",182,,mmol/l,2002403019,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 1.07, 1.14, 1.16, 1.18, 1.2, 1.21, 1.22, 1.24, 1.26, 1.28,_ ]",,"kalsium,ionisoitunut(7.4),plasma",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"b-erytrosyytit,tilavuusosuus(hematokriitti)[%]","b-erytrosyytit,tilavuusosuus(hematokriitti)[%]",182,,%,2002401019,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 34, 39.05, 40.06, 41, 42, 42.2, 43, 44.1, 45, 47.9,_ ]",Ratio,"b-erytrosyytit,tilavuusosuus(hematokriitti)",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3002385,Erythrocyte distribution width [Ratio],Measurement,MAPS_TO,,Javier,1717545600000,
pf-trigly[mmol/l],pf-trigly[mmol/l],181,,mmol/l,2002405047,Pf-Triglyseridit,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.07, 0.15, 0.18, 0.2, 0.23, 0.26, 0.3, 0.34, 0.4, 0.5,_ ]",Substance Concentration,pf-trigly,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3042010,Triglyceride [Moles/volume] in Pleural fluid,Measurement,MAPS_TO,,Javier,1717545600000,
s-psa/oma[ug/l],s-psa/oma[ug/l],181,,ug/l,2002407647,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 0.2, 0.4, 0.7, 0.8, 1.2, 1.6, 2.2, 2.8, 4.2,_ ]",Mass Concentration,s-psa/oma,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
mb-be[mmol/l],mb-be[mmol/l],181,,mmol/l,2002403719,"Emäsylimäärä, koneveri",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ -7.3, 0, 0.4, 0.6, 1, 1.4, 1.6, 2.1, 2.8, 3.5,_ ]",,mb-be,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-mantele[u/ml],s-mantele[u/ml],180,,u/ml,2002407210,"S -Manteli (f20), IgE-vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 0.01, 0.02, 0.04, 0.06, 0.12, 0.16, 0.2, 0.26, 0.37,_ ]",Arbitrary Concentration,s-mantele,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3016031,Almond IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,,Javier,1717545600000,
p-reumafaktori[iu/ml],p-reumafaktori[iu/ml],180,,iu/ml,2002404722,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 4, 5, 5, 7, 7, 9, 10.2, 10.8, 11.52, 13,_ ]",,p-reumafaktori,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-campabm[titre],s-campabm[titre],180,,titre,2002405988,"S -Campylobacter, IgM-vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 400, 579, 788, 1000, 1200, 1350, 1700, 2100, 2500, 3110,_ ]",,s-campabm,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-krea[ml/min/173m2],p-krea[ml/min/173m2],180,,ml/min/173m2,2002404490,P -Kreatiniini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 57.7, 63.9, 66.28, 68.17, 69.8, 72.65, 74.34, 75.63, 77.5, 81.5,_ ]",Volume Rate/Area,p-krea,0,APPROVED,UNREVIEWED,Tarja,1717545600000,40764999,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",Measurement,MAPS_TO,,Javier,1717545600000,
"p-troponiinit,kvantitatiivinen[ng/l]","p-troponiinit,kvantitatiivinen[ng/l]",179,,ng/l,2002404810,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 3, 5, 7, 10, 12, 15, 20, 24.6, 31.4, 44.2,_ ]",,"p-troponiinit,kvantitatiivinen",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
b-hemocue[g/l],b-hemocue[g/l],179,,g/l,2002401145,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 89, 108, 117, 120, 125, 130, 134, 138, 141, 147,_ ]",,b-hemocue,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-tni.[ug/l],p-tni.[ug/l],179,,ug/l,2002404755,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 0, 0, 0, 0, 0, 0, 0.01, 0.02, 0.03,_ ]",Mass Concentration,p-tni.,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3021337,Troponin I.cardiac [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
koirae[u/ml],koirae[u/ml],178,,u/ml,2002403082,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 0, 0.01, 0.02, 0.04, 0.07, 0.11, 0.18, 0.27, 0.51,_ ]",,koirae,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
nu-alb[ug/min],nu-alb[ug/min],178,,ug/min,2002403894,nU-Albumiini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 2, 4, 6, 7, 9, 13, 16, 19, 34,_ ]",Mass Rate,nu-alb,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3049506,Microalbumin [Mass/time] in Urine collected for unspecified duration,Measurement,MAPS_TO,,Javier,1717545600000,
"s-gliadiinipeptidit,deamidoidut,iga-vasta-aineet[u/ml]","s-gliadiinipeptidit,deamidoidut,iga-vasta-aineet[u/ml]",178,,u/ml,2002406449,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.1, 0.3, 0.5, 0.6, 0.7, 0.9, 1.1, 1.3, 1.5, 1.9,_ ]",,"s-gliadiinipeptidit,deamidoidut,iga-vasta-aineet",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-hsvabg[eiu],s-hsvabg[eiu],177,,eiu,2002406658,"S -Herpes simplex -virus, IgG-vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 1, 12.6, 48.2, 59.8, 70.4, 79, 83.6, 89, 92.8, 99,_ ]",Arbitrary Concentration,s-hsvabg,0,FLAGGED,UNREVIEWED,Tarja,1717545600000,3041365,Herpes simplex virus IgG Ab [Units/volume] in Serum by Immunoassay,Measurement,MAPS_TO,ERROR; Units: Units dont match quantity,Javier,1717545600000,
vb-ph[ph],vb-ph[ph],176,,ph,2002409352,vB-Happamuusaste,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 7.23, 7.31, 7.34, 7.35, 7.37, 7.38, 7.39, 7.4, 7.42, 7.44,_ ]",Log molar concentration,vb-ph,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3012544,pH of Venous blood,Measurement,MAPS_TO,,Javier,1717545600000,
pf-solut[e6/l],pf-solut[e6/l],176,,e6/l,2002405046,Pf-Solut paketti,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 93.5, 130, 179, 233, 321.5, 400, 560, 720, 1050,_ ]",-,pf-solut,0,FLAGGED,UNREVIEWED,FinOMOP,1717545600000,3045788,Cell count panel - Pleural fluid,Measurement,MAPS_TO,ERROR; Units: Units dont match quantity,Javier,1717545600000,
pf-laktaat[mmol/l],pf-laktaat[mmol/l],176,,mmol/l,2002405016,"Laktaatti (verikaasulaite), pleuraneste",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.8, 1.2, 1.5, 1.7, 2, 2.4, 2.8, 3.5, 4.3, 5.3,_ ]",Substance Concentration,pf-laktaat,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3023383,Lactate [Moles/volume] in Pleural fluid,Measurement,MAPS_TO,,Javier,1717545600000,
du-normet[umol/24h],du-normet[umol/24h],176,,umol/24h,2002402051,dU-Normetanefriini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.5, 0.9, 1, 1.2, 1.3, 1.4, 1.6, 1.8, 2, 2.42,_ ]",Substance Rate,du-normet,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3000213,Normetanephrine [Moles/time] in 24 hour Urine,Measurement,MAPS_TO,,Javier,1717545600000,
b-pb[umol/l],b-pb[umol/l],176,,umol/l,2002401392,B -Lyijy,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.05, 0.07, 0.09, 0.12, 0.13, 0.16, 0.2, 0.23, 0.31, 0.38,_ ]",Substance Concentration,b-pb,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3003577,Lead [Moles/volume] in Blood,Measurement,MAPS_TO,,Javier,1717545600000,
s-mitoab[titre],s-mitoab[titre],176,,titre,2002407252,"S -Mitokondria, vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 40, 50, 80, 160, 200, 320, 640, 1280, 1280, 2560,_ ]",Titer,s-mitoab,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3034770,Mitochondria Ab [Titer] in Serum,Measurement,MAPS_TO,,Javier,1717545600000,
b-gluk/pi[mmol/l],b-gluk/pi[mmol/l],175,,mmol/l,2002401073,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 4.1, 5.04, 5.38, 5.6, 5.96, 6.3, 6.8, 7.3, 8.12, 9.1,_ ]",,b-gluk/pi,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
dokosapentaeenihappo[%],dokosapentaeenihappo[%],175,,%,2002401963,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.3, 0.5, 0.5, 0.52, 0.6, 0.6, 0.7, 0.7, 0.8, 0.9,_ ]",,dokosapentaeenihappo,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
b-ko/adp2[s],b-ko/adp2[s],174,,s,2002401218,B -Kollageeni/ADP 2,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 62, 75, 84, 88.9, 93.2, 100.5, 105.8, 113.1, 121, 133.7,_ ]",,b-ko/adp2,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-ebvnh[u/ml],p-ebvnh[u/ml],173,,u/ml,2002404174,"P -Epstein-Barr virus, DNA-osoitus, kvantitatiivinen",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 50, 50, 50, 100, 100, 150, 250, 420, 930, 3460,_ ]",Arbitrary Concentration,p-ebvnh,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3043849,Epstein Barr virus DNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection,Measurement,MAPS_TO,,Javier,1717545600000,
kreatiniini[mmol/l],kreatiniini[mmol/l],173,,mmol/l,2002403170,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 2.7, 4.32, 5.6, 6.56, 7.5, 8.4, 9.62, 10.8, 11.98, 13.88,_ ]",,kreatiniini,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-aldos-p[pmol/l],s-aldos-p[pmol/l],172,,pmol/l,2002405568,"S -Aldosteroni, pysty",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 38, 74.3, 107, 120.6, 147, 174, 202, 238.7, 266.6, 333,_ ]",Substance Concentration,s-aldos-p,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3003171,Aldosterone [Moles/volume] in Serum or Plasma --upright,Measurement,MAPS_TO,,Javier,1717545600000,
s-gh[ug/l],s-gh[ug/l],172,,ug/l,2002406422,S-Kasvuhormoni,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.1, 0.2, 0.6, 1.1, 1.5, 1.8, 2.3, 3.3, 4.28, 5.69,_ ]",Mass Concentration,s-gh,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3023709,Somatotropin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
as-solut[e6/l],as-solut[e6/l],171,,e6/l,2002400807,As-Solut paketti,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 11, 52, 69, 97, 110, 122, 145, 167, 199, 271,_ ]",-,as-solut,0,FLAGGED,UNREVIEWED,FinOMOP,1717545600000,3044007,Cell count panel - Peritoneal fluid,Measurement,MAPS_TO,ERROR; Units: Units dont match quantity,Javier,1717545600000,
pf-gran[%],pf-gran[%],171,,%,2002405008,"Granulosyytit, pleuraneste",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0, 1, 3, 5, 6, 9, 11, 16, 29, 86,_ ]",Number Fraction,pf-gran,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,44786800,Granulocytes/100 leukocytes in Body fluid,Measurement,MAPS_TO,,Javier,1717545600000,
p-kolesteroli[mmol/l],p-kolesteroli[mmol/l],171,,mmol/l,2002404460,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 3, 3.8, 4.2, 4.5, 4.7, 4.9, 5.2, 5.4, 5.6, 6.1,_ ]",Substance Concentration,p-kolesteroli,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3019900,Cholesterol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
s-kopept[pmol/l],s-kopept[pmol/l],170,,pmol/l,2002407012,S -Kopeptiini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 1.2, 2.09, 2.4, 2.8, 3.16, 3.45, 4, 4.63, 5.96, 7.41,_ ]",Substance Concentration,s-kopept,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,21491866,Provasopressin.C-terminal [Moles/volume] in Serum or Plasma by Immunoassay,Measurement,MAPS_TO,,Javier,1717545600000,
pf-laktteh[mmol/l],pf-laktteh[mmol/l],170,,mmol/l,2002405018,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 0.6, 1.1, 1.3, 1.5, 1.7, 1.9, 2.2, 2.7, 3.2, 3.71,_ ]",Substance Concentration,pf-laktteh,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3023383,Lactate [Moles/volume] in Pleural fluid,Measurement,MAPS_TO,,Javier,1717545600000,
p-la2[s],p-la2[s],170,,s,2002404523,P -LA2-RVVT,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,"[ 29, 32, 32, 34, 36, 37, 39, 42, 43.2, 48,_ ]",,p-la2,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
